0.000000,0.324226,0.004216,2.700000,0.573801
0.005000,0.436254,0.004216,2.700000,0.601397
0.010000,0.456623,0.009311,2.700000,0.628928
0.015000,0.479538,0.004216,2.700000,0.656389
0.020000,0.606843,0.004216,2.700000,0.683779
0.025000,0.637396,0.006763,2.700000,0.711093
0.030000,0.660311,0.004216,2.700000,0.738330
0.035000,0.805438,0.004216,2.700000,0.765486
0.040000,0.843629,0.004216,2.700000,0.792557
0.045000,0.861452,0.004216,2.700000,0.819542
0.050000,1.016764,0.004216,2.700000,0.846437
0.055000,1.082962,0.004216,2.700000,0.873239
0.060000,1.070232,0.004216,2.700000,0.899946
0.065000,1.281558,0.004216,2.700000,0.926553
0.070000,1.243366,0.009311,2.700000,0.953059
0.075000,1.294288,0.004216,2.700000,0.979461
0.080000,1.464877,0.004216,2.700000,1.005755
0.085000,1.452146,0.004216,2.700000,1.031939
0.090000,1.541259,0.004216,2.700000,1.058010
0.095000,1.630373,0.004216,2.700000,1.083964
0.100000,1.678749,0.004216,2.700000,1.109800
0.105000,1.714394,0.006763,2.700000,1.135514
0.110000,1.798415,0.004216,2.700000,1.161104
0.115000,1.846791,0.004216,2.700000,1.186566
0.120000,1.821330,0.004216,2.700000,1.211898
0.125000,1.958819,0.004216,2.700000,1.237097
0.130000,1.953727,0.004216,2.700000,1.262161
0.135000,1.956273,0.004216,2.700000,1.287086
0.140000,2.027564,0.006763,2.700000,1.311870
0.145000,2.027564,0.004216,2.700000,1.336510
0.150000,2.030110,0.004216,2.700000,1.361004
0.155000,2.091216,0.004216,2.700000,1.385348
0.160000,2.065755,0.004216,2.700000,1.409540
0.165000,2.098854,0.004216,2.700000,1.433578
0.170000,2.103946,0.006763,2.700000,1.457459
0.175000,2.154868,0.004216,2.700000,1.481180
0.180000,2.162507,0.004216,2.700000,1.504738
0.185000,2.167599,0.004216,2.700000,1.528131
0.190000,2.215975,0.004216,2.700000,1.551357
0.195000,2.205790,0.004216,2.700000,1.574413
0.200000,2.243982,0.004216,2.700000,1.597296
0.205000,2.228705,0.004216,2.700000,1.620004
0.210000,2.218521,0.006763,2.700000,1.642534
0.215000,2.279627,0.004216,2.700000,1.664884
0.220000,2.236343,0.004216,2.700000,1.687051
0.225000,2.287265,0.006763,2.700000,1.709034
0.230000,2.282173,0.004216,2.700000,1.730829
0.235000,2.317818,0.004216,2.700000,1.752434
0.240000,2.302542,0.004216,2.700000,1.773847
0.245000,2.322911,0.004216,2.700000,1.795066
0.250000,2.335641,0.004216,2.700000,1.816088
0.255000,2.322911,0.004216,2.700000,1.836910
0.260000,2.343279,0.006763,2.700000,1.857531
0.265000,2.373833,0.001669,2.700000,1.877949
0.270000,2.371286,0.006763,2.700000,1.898160
0.275000,2.394201,0.004216,2.700000,1.918164
0.280000,2.412024,0.004216,2.700000,1.937957
0.285000,2.368740,0.004216,2.700000,1.957537
0.290000,2.442577,0.004216,2.700000,1.976903
0.295000,2.404386,0.004216,2.700000,1.996052
0.300000,2.427300,0.004216,2.700000,2.014982
0.305000,2.457854,0.004216,2.700000,2.033691
0.310000,2.440031,0.004216,2.700000,2.052177
0.315000,2.480768,0.004216,2.700000,2.070439
0.320000,2.452761,0.006763,2.700000,2.088473
0.325000,2.490953,0.004216,2.700000,2.106278
0.330000,2.501137,0.004216,2.700000,2.123852
0.335000,2.480768,0.004216,2.700000,2.141193
0.340000,2.503683,0.004216,2.700000,2.158299
0.345000,2.496045,0.004216,2.700000,2.175169
0.350000,2.506229,0.004216,2.700000,2.191800
0.355000,2.534236,0.004216,2.700000,2.208191
0.360000,2.526598,0.004216,2.700000,2.224339
0.365000,2.549513,0.004216,2.700000,2.240244
0.370000,2.564790,0.004216,2.700000,2.255903
0.375000,2.552059,0.004216,2.700000,2.271315
0.380000,2.559697,0.004216,2.700000,2.286477
0.385000,2.587704,0.004216,2.700000,2.301389
0.390000,2.562244,0.009311,2.700000,2.316049
0.395000,2.585158,0.004216,2.700000,2.330454
0.400000,2.592797,0.004216,2.700000,2.344604
0.405000,2.552059,0.004216,2.700000,2.358497
0.410000,2.610619,0.004216,2.700000,2.372131
0.415000,2.562244,0.004216,2.700000,2.385505
0.420000,2.567336,0.004216,2.700000,2.398617
0.425000,2.592797,0.004216,2.700000,2.411467
0.430000,2.562244,0.004216,2.700000,2.424052
0.435000,2.610619,0.004216,2.700000,2.436371
0.440000,2.567336,0.004216,2.700000,2.448423
0.445000,2.608073,0.004216,2.700000,2.460206
0.450000,2.602981,0.004216,2.700000,2.471720
0.455000,2.585158,0.004216,2.700000,2.482963
0.460000,2.630988,0.004216,2.700000,2.493933
0.465000,2.592797,0.004216,2.700000,2.504630
0.470000,2.633534,0.004216,2.700000,2.515052
0.475000,2.620804,0.004216,2.700000,2.525198
0.480000,2.615712,0.004216,2.700000,2.535068
0.485000,2.620804,0.004216,2.700000,2.544659
0.490000,2.613165,0.004216,2.700000,2.553972
0.495000,2.608073,0.004216,2.700000,2.563004
0.500000,2.638626,0.004216,2.700000,2.571755
0.505000,2.608073,0.009311,2.700000,2.580225
0.510000,2.618258,0.004216,2.700000,2.588411
0.515000,2.613165,0.004216,2.700000,2.596314
0.520000,2.610619,0.006763,2.700000,2.603931
0.525000,2.643719,0.004216,2.700000,2.611263
0.530000,2.602981,0.004216,2.700000,2.618309
0.535000,2.656449,0.004216,2.700000,2.625068
0.540000,2.648811,0.004216,2.700000,2.631539
0.545000,2.613165,0.004216,2.700000,2.637721
0.550000,2.653903,0.004216,2.700000,2.643614
0.555000,2.630988,0.006763,2.700000,2.649217
0.560000,2.643719,0.004216,2.700000,2.654530
0.565000,2.630988,0.004216,2.700000,2.659551
0.570000,2.613165,0.004216,2.700000,2.664281
0.575000,2.656449,0.004216,2.700000,2.668719
0.580000,2.625896,0.004216,2.700000,2.672864
0.585000,2.641172,0.004216,2.700000,2.676716
0.590000,2.658995,0.004216,2.700000,2.680274
0.595000,2.646265,0.004216,2.700000,2.683539
0.600000,2.658995,0.004216,2.700000,2.686509
0.605000,2.651357,0.004216,2.700000,2.689184
0.610000,2.638626,0.004216,2.700000,2.691565
0.615000,2.669180,0.004216,2.700000,2.693651
0.620000,2.658995,0.004216,2.700000,2.695441
0.625000,2.687002,0.004216,2.700000,2.696935
0.630000,2.702279,0.004216,2.700000,2.698134
0.635000,2.681910,0.004216,2.700000,2.699037
0.640000,2.694640,0.004216,2.700000,2.699644
0.645000,2.674272,0.004216,2.700000,2.699955
0.650000,2.709917,0.004216,2.700000,2.699970
0.655000,2.664087,0.004216,2.700000,2.699688
0.660000,2.699733,0.004216,2.700000,2.699111
0.665000,2.707371,0.004216,2.700000,2.698238
0.670000,2.715009,0.004216,2.700000,2.697069
0.675000,2.732832,0.004216,2.700000,2.695604
0.680000,2.694640,0.004216,2.700000,2.693843
0.685000,2.740470,0.004216,2.700000,2.691787
0.690000,2.720101,0.004216,2.700000,2.689436
0.695000,2.727740,0.004216,2.700000,2.686790
0.700000,2.750655,0.004216,2.700000,2.683849
0.705000,2.732832,0.004216,2.700000,2.680614
0.710000,2.717555,0.006763,2.700000,2.677085
0.715000,2.735378,0.004216,2.700000,2.673262
0.720000,2.720101,0.004216,2.700000,2.669147
0.725000,2.697187,0.004216,2.700000,2.664738
0.730000,2.722648,0.004216,2.700000,2.660038
0.735000,2.684456,0.004216,2.700000,2.655045
0.740000,2.709917,0.004216,2.700000,2.649762
0.745000,2.697187,0.004216,2.700000,2.644188
0.750000,2.689548,0.004216,2.700000,2.638323
0.755000,2.715009,0.004216,2.700000,2.632170
0.760000,2.666633,0.004216,2.700000,2.625728
0.765000,2.722648,0.004216,2.700000,2.618998
0.770000,2.671726,0.006763,2.700000,2.611981
0.775000,2.720101,0.004216,2.700000,2.604677
0.780000,2.702279,0.004216,2.700000,2.597088
0.785000,2.664087,0.004216,2.700000,2.589214
0.790000,2.715009,0.004216,2.700000,2.581056
0.795000,2.658995,0.004216,2.700000,2.572615
0.800000,2.674272,0.004216,2.700000,2.563892
0.805000,2.679364,0.004216,2.700000,2.554888
0.810000,2.646265,0.004216,2.700000,2.545603
0.815000,2.666633,0.004216,2.700000,2.536040
0.820000,2.636080,0.009311,2.700000,2.526198
0.825000,2.646265,0.004216,2.700000,2.516079
0.830000,2.628442,0.004216,2.700000,2.505684
0.835000,2.605527,0.004216,2.700000,2.495015
0.840000,2.595343,0.004216,2.700000,2.484072
0.845000,2.574974,0.004216,2.700000,2.472857
0.850000,2.554605,0.004216,2.700000,2.461370
0.855000,2.592797,0.004216,2.700000,2.449613
0.860000,2.508776,0.004216,2.700000,2.437588
0.865000,2.559697,0.004216,2.700000,2.425296
0.870000,2.549513,0.004216,2.700000,2.412737
0.875000,2.506229,0.006763,2.700000,2.399914
0.880000,2.513868,0.004216,2.700000,2.386828
0.885000,2.473130,0.004216,2.700000,2.373480
0.890000,2.493499,0.006763,2.700000,2.359872
0.895000,2.457854,0.004216,2.700000,2.346005
0.900000,2.432393,0.004216,2.700000,2.331881
0.905000,2.440031,0.004216,2.700000,2.317501
0.910000,2.394201,0.004216,2.700000,2.302866
0.915000,2.409478,0.004216,2.700000,2.287980
0.920000,2.348372,0.004216,2.700000,2.272842
0.925000,2.340733,0.004216,2.700000,2.257455
0.930000,2.361102,0.004216,2.700000,2.241821
0.935000,2.284719,0.004216,2.700000,2.225941
0.940000,2.284719,0.004216,2.700000,2.209817
0.945000,2.259258,0.004216,2.700000,2.193450
0.950000,2.185421,0.004216,2.700000,2.176843
0.955000,2.172691,0.004216,2.700000,2.159997
0.960000,2.159961,0.004216,2.700000,2.142914
0.965000,2.037748,0.004216,2.700000,2.125596
0.970000,2.083578,0.006763,2.700000,2.108045
0.975000,2.025018,0.006763,2.700000,2.090263
0.980000,1.923174,0.004216,2.700000,2.072252
0.985000,1.928266,0.004216,2.700000,2.054014
0.990000,1.867160,0.006763,2.700000,2.035550
0.995000,1.816238,0.004216,2.700000,2.016863
1.000000,1.757678,0.004216,2.700000,1.997955
1.005000,1.788231,0.004216,2.700000,1.978828
1.010000,1.696571,0.004216,2.700000,1.959483
1.015000,1.660926,0.004216,2.700000,1.939924
1.020000,1.706756,0.004216,2.700000,1.920152
1.025000,1.594727,0.004216,2.700000,1.900170
1.030000,1.592181,0.001669,2.700000,1.879979
1.035000,1.612550,0.004216,2.700000,1.859582
1.040000,1.528529,0.004216,2.700000,1.838981
1.045000,1.559082,0.004216,2.700000,1.818179
1.050000,1.515799,0.004216,2.700000,1.797177
1.055000,1.467423,0.004216,2.700000,1.775978
1.060000,1.475061,0.004216,2.700000,1.754584
1.065000,1.457238,0.004216,2.700000,1.732998
1.070000,1.370671,0.009311,2.700000,1.711222
1.075000,1.396132,0.004216,2.700000,1.689258
1.080000,1.363033,0.004216,2.700000,1.667109
1.085000,1.314657,0.004216,2.700000,1.644777
1.090000,1.294288,0.009311,2.700000,1.622265
1.095000,1.243366,0.004216,2.700000,1.599574
1.100000,1.205175,0.004216,2.700000,1.576709
1.105000,1.154253,0.009311,2.700000,1.553670
1.110000,1.177168,0.004216,2.700000,1.530462
1.115000,1.057501,0.004216,2.700000,1.507085
1.120000,1.082962,0.004216,2.700000,1.483543
1.125000,1.067686,0.009311,2.700000,1.459838
1.130000,0.986211,0.004216,2.700000,1.435973
1.135000,1.006580,0.004216,2.700000,1.411951
1.140000,0.958204,0.004216,2.700000,1.387774
1.145000,0.955658,0.004216,2.700000,1.363445
1.150000,0.917466,0.004216,2.700000,1.338966
1.155000,0.932743,0.004216,2.700000,1.314340
1.160000,0.897097,0.004216,2.700000,1.289571
1.165000,0.879275,0.004216,2.700000,1.264660
1.170000,0.897097,0.006763,2.700000,1.239610
1.175000,0.851268,0.004216,2.700000,1.214424
1.180000,0.841083,0.004216,2.700000,1.189105
1.185000,0.869090,0.004216,2.700000,1.163656
1.190000,0.805438,0.009311,2.700000,1.138079
1.195000,0.833445,0.004216,2.700000,1.112377
1.200000,0.843629,0.004216,2.700000,1.086553
1.205000,0.774885,0.004216,2.700000,1.060610
1.210000,0.807984,0.004216,2.700000,1.034551
1.215000,0.759608,0.004216,2.700000,1.008378
1.220000,0.772339,0.004216,2.700000,0.982095
1.225000,0.726509,0.004216,2.700000,0.955704
1.230000,0.729055,0.004216,2.700000,0.929209
1.235000,0.729055,0.004216,2.700000,0.902611
1.240000,0.690864,0.004216,2.700000,0.875914
1.245000,0.734147,0.004216,2.700000,0.849122
1.250000,0.650126,0.004216,2.700000,0.822236
1.255000,0.685772,0.004216,2.700000,0.795260
1.260000,0.642488,0.004216,2.700000,0.768197
1.265000,0.619573,0.004216,2.700000,0.741049
1.270000,0.637396,0.004216,2.700000,0.713821
1.275000,0.604297,0.004216,2.700000,0.686514
1.280000,0.576289,0.004216,2.700000,0.659131
1.285000,0.576289,0.004216,2.700000,0.631677
1.290000,0.566105,0.009311,2.700000,0.604153
1.295000,0.553375,0.004216,2.700000,0.576563
1.300000,0.561013,0.004216,2.700000,0.548910
1.305000,0.535552,0.004216,2.700000,0.521196
1.310000,0.561013,0.004216,2.700000,0.493426
1.315000,0.545736,0.004216,2.700000,0.465601
1.320000,0.517729,0.004216,2.700000,0.437725
1.325000,0.533006,0.004216,2.700000,0.409802
1.330000,0.502453,0.004216,2.700000,0.381833
1.335000,0.533006,0.004216,2.700000,0.353822
1.340000,0.482084,0.004216,2.700000,0.325773
1.345000,0.507545,0.006763,2.700000,0.297688
1.350000,0.474446,0.004216,2.700000,0.269570
1.355000,0.517729,0.004216,2.700000,0.241423
1.360000,0.459169,0.004216,2.700000,0.213249
1.365000,0.484630,0.004216,2.700000,0.185052
1.370000,0.459169,0.004216,2.700000,0.156834
1.375000,0.451531,0.009311,2.700000,0.128600
1.380000,0.466807,0.004216,2.700000,0.100351
1.385000,0.423524,0.004216,2.700000,0.072091
1.390000,0.438800,0.004216,2.700000,0.043823
1.395000,0.426070,0.004216,2.700000,0.015551
1.400000,0.385332,0.004216,2.700000,0.000000
1.405000,0.420978,0.004216,2.700000,-0.000000
1.410000,0.413339,0.006763,2.700000,-0.000000
1.415000,0.375148,0.004216,2.700000,-0.000000
1.420000,0.395517,0.004216,2.700000,-0.000000
1.425000,0.342049,0.004216,2.700000,-0.000000
1.430000,0.362418,0.004216,2.700000,-0.000000
1.435000,0.359871,0.004216,2.700000,-0.000000
1.440000,0.326772,0.006763,2.700000,-0.000000
1.445000,0.359871,0.004216,2.700000,-0.000000
1.450000,0.316588,0.004216,2.700000,-0.000000
1.455000,0.354779,0.009311,2.700000,-0.000000
1.460000,0.291127,0.006763,2.700000,-0.000000
1.465000,0.336957,0.004216,2.700000,-0.000000
1.470000,0.311496,0.006763,2.700000,-0.000000
1.475000,0.291127,0.004216,2.700000,-0.000000
1.480000,0.324226,0.004216,2.700000,-0.000000
1.485000,0.286035,0.004216,2.700000,-0.000000
1.490000,0.298765,0.004216,2.700000,-0.000000
1.495000,0.280942,0.004216,2.700000,-0.000000
1.500000,0.268212,0.004216,2.700000,-0.000000
1.505000,0.258028,0.004216,2.700000,-0.000000
1.510000,0.240205,0.004216,2.700000,-0.000000
1.515000,0.237659,0.004216,2.700000,-0.000000
1.520000,0.245297,0.004216,2.700000,-0.000000
1.525000,0.207106,0.009311,2.700000,-0.000000
1.530000,0.235113,0.004216,2.700000,-0.000000
1.535000,0.204560,0.004216,2.700000,-0.000000
1.540000,0.202014,0.009311,2.700000,-0.000000
1.545000,0.232567,0.001669,2.700000,-0.000000
1.550000,0.156184,0.004216,2.700000,-0.000000
1.555000,0.224928,0.004216,2.700000,-0.000000
1.560000,0.179099,0.004216,2.700000,-0.000000
1.565000,0.174007,0.004216,2.700000,-0.000000
1.570000,0.184191,0.004216,2.700000,-0.000000
1.575000,0.171460,0.004216,2.700000,-0.000000
1.580000,0.174007,0.004216,2.700000,-0.000000
1.585000,0.143453,0.004216,2.700000,-0.000000
1.590000,0.181645,0.006763,2.700000,-0.000000
1.595000,0.130723,0.004216,2.700000,-0.000000
1.600000,0.128177,0.004216,2.700000,-0.000000
1.605000,0.120539,0.006763,2.700000,-0.000000
1.610000,0.100170,0.004216,2.700000,-0.000000
1.615000,0.110354,0.004216,2.700000,-0.000000
1.620000,0.120539,0.004216,2.700000,-0.000000
1.625000,0.072163,0.004216,2.700000,-0.000000
1.630000,0.117992,0.004216,2.700000,-0.000000
1.635000,0.100170,0.006763,2.700000,-0.000000
1.640000,0.092531,0.004216,2.700000,-0.000000
1.645000,0.105262,0.004216,2.700000,-0.000000
1.650000,0.056886,0.004216,2.700000,-0.000000
1.655000,0.095078,0.004216,2.700000,-0.000000
1.660000,0.039063,0.006763,2.700000,-0.000000
1.665000,0.079801,0.004216,2.700000,-0.000000
1.670000,0.018695,0.004216,2.700000,-0.000000
1.675000,0.039063,0.004216,2.700000,-0.000000
1.680000,0.046702,0.004216,2.700000,-0.000000
1.685000,-0.006766,0.004216,2.700000,-0.000000
1.690000,0.046702,0.004216,2.700000,-0.000000
1.695000,-0.006766,0.004216,2.700000,-0.000000
1.700000,-0.011858,0.004216,2.700000,-0.000000
1.705000,-0.004220,0.004216,2.700000,-0.000000
1.710000,-0.029681,0.004216,2.700000,-0.000000
1.715000,-0.027135,0.004216,2.700000,-0.000000
1.720000,-0.052596,0.009311,2.700000,-0.000000
1.725000,-0.065326,0.006763,2.700000,-0.000000
1.730000,-0.070419,0.004216,2.700000,-0.000000
1.735000,-0.095880,0.004216,2.700000,-0.000000
1.740000,-0.098426,0.004216,2.700000,-0.000000
1.745000,-0.095880,0.004216,2.700000,-0.000000
1.750000,-0.116248,0.004216,2.700000,-0.000000
1.755000,-0.131525,0.009311,2.700000,-0.000000
1.760000,-0.136617,0.004216,2.700000,-0.000000
1.765000,-0.128979,0.001669,2.700000,-0.000000
1.770000,-0.108610,0.004216,2.700000,-0.000000
1.775000,-0.172262,0.006763,2.700000,-0.000000
1.780000,-0.126433,0.004216,2.700000,-0.000000
1.785000,-0.151894,0.004216,2.700000,-0.000000
1.790000,-0.192631,0.004216,2.700000,-0.000000
1.795000,-0.159532,0.004216,2.700000,-0.000000
1.800000,-0.197723,0.004216,2.700000,-0.000000
1.805000,-0.156986,0.006763,2.700000,-0.000000
1.810000,-0.190085,0.004216,2.700000,-0.000000
1.815000,-0.213000,0.004216,2.700000,-0.000000
1.820000,-0.195177,0.004216,2.700000,-0.000000
1.825000,-0.241007,0.006763,2.700000,-0.000000
1.830000,-0.200269,0.004216,2.700000,-0.000000
1.835000,-0.223184,0.004216,2.700000,-0.000000
1.840000,-0.233369,0.004216,2.700000,-0.000000
1.845000,-0.225730,0.009311,2.700000,-0.000000
1.850000,-0.256284,0.004216,2.700000,-0.000000
1.855000,-0.258830,0.006763,2.700000,-0.000000
